t,theta,omega
55.38999999999755,-0.04198853553784955,-0.0736328944662189
55.39999999999755,-0.04270379544085357,-0.06940810608413325
55.409999999997545,-0.043376485102849846,-0.06511955262907955
55.41999999999754,-0.044005988158466174,-0.06077150047400687
55.42999999999754,-0.04459173117802621,-0.05636826967590851
55.43999999999754,-0.04513318418303993,-0.051914229698654855
55.44999999999754,-0.04562986111871404,-0.04741379509482341
55.459999999997535,-0.04608132028309284,-0.04287142115066764
55.46999999999753,-0.04648716471248183,-0.03829159949837229
55.47999999999753,-0.046847042522847514,-0.033678853699745825
55.48999999999753,-0.047160647206928696,-0.029037734805501713
55.49999999999753,-0.04742771788683577,-0.02437281689427866
55.509999999997525,-0.047648039521956204,-0.019688692595546745
55.51999999999752,-0.04782144307202577,-0.014989968600541007
55.52999999999752,-0.04794780561526651,-0.01028126116535725
55.53999999999752,-0.048027050421533594,-0.005567191610336304
55.54999999999752,-0.04805914698045472,-0.000852381819853032
55.559999999997515,-0.04804411098458644,0.0038585502533849273
55.56999999999751,-0.04798200426765315,0.008560995075436263
55.57999999999751,-0.04787293469797505,0.013250356005544486
55.58999999999751,-0.047717056027232294,0.01792205375381241
55.59999999999751,-0.047514567694752964,0.022571530818085644
55.609999999997505,-0.047265714587552986,0.02719425589601579
55.6199999999975,-0.046970786756396196,0.03178572826829297
55.6299999999975,-0.046630119088182896,0.03634148214905777
55.6399999999975,-0.046244090935014935,0.04085709099952446
55.6499999999975,-0.04581312570032492,0.045328171800870974
55.659999999997495,-0.04533769038249658,0.04975038928247611
55.66999999999749,-0.04481829507644223,0.054119460101611706
55.67999999999749,-0.04425549243364211,0.05843115697072641
55.68999999999749,-0.04364987708118898,0.06268131272848913
55.69999999999749,-0.04300208500041929,0.06686582435079379
55.709999999997486,-0.04231279286575017,0.0709806568979632
55.71999999999748,-0.04158271734437891,0.07502184739442917
55.72999999999748,-0.0408126143575387,0.07898550863720727
55.73999999999748,-0.04000327830404067,0.08286783292953064
55.74999999999748,-0.03915554124686893,0.08666509573605499
55.759999999997476,-0.038270272063630324,0.09037365925609947
55.769999999997474,-0.0373483755616962,0.09398997591144366
55.77999999999747,-0.036390791558907655,0.09751059174526093
55.78999999999747,-0.03539849393074983,0.10093214972883208
55.79999999999747,-0.034372489624933826,0.10425139297275171
55.809999999997466,-0.0333138176443576,0.1074651678394121
55.819999999997464,-0.032223547999448654,0.11057042695362676
55.82999999999746,-0.031102780630922647,0.11356423210833799
55.83999999999746,-0.029952644304021853,0.11644375706243884
55.84999999999746,-0.02877429547532689,0.11920629022783237
55.859999999997456,-0.02756891713326329,0.12184923724294675
55.869999999997454,-0.02633771761345185,0.12437012343002679
55.87999999999745,-0.025081929390077945,0.12676659613362867
55.88999999999745,-0.02380280784448021,0.1290364269378557
55.89999999999745,-0.022501630012182933,0.13117751375998973
55.909999999997446,-0.02117969330961953,0.1331878828182933
55.919999999997444,-0.01983831424181592,0.13506569047188305
55.92999999999744,-0.01847882709232306,0.13680922493070602
55.93999999999744,-0.017102582596706915,0.138416907833784
55.94999999999744,-0.01571094660092178,0.1398872956940304
55.959999999997436,-0.01430529870590908,0.14121908120808682
55.969999999997434,-0.012887030899778638,0.14241109442977243
55.97999999999743,-0.011457546178942683,0.14346230380589026
55.98999999999743,-0.010018257159584674,0.14437181707328625
55.99999999999743,-0.008570584680855288,0.14513888201621405
56.009999999997426,-0.007115956401196571,0.14576288708321627
56.019999999997424,-0.005655805389202392,0.14624336186289408
56.02999999999742,-0.004191568710428769,0.14657997741809928
56.03999999999742,-0.0027246860115714773,0.1467725464782474
56.04999999999742,-0.0012565981034305686,0.14682102348961473
56.059999999997416,0.00021125445591805526,0.1467255045236489
56.069999999997414,0.0016774327763249821,0.14648622704348788
56.07999999999741,0.0031405010477273073,0.14610356952904857
56.08999999999741,0.004599027947854501,0.1455780509612119
56.09999999999741,0.006051588044074419,0.14491033016579496
56.109999999997406,0.007496763187981471,0.14410120501816479
56.119999999997404,0.008933143901338297,0.14315161150950953
56.1299999999974,0.010359330751993266,0.14206262267594194
56.1399999999974,0.011773935718408669,0.14083544739176734
56.1499999999974,0.013175583541448526,0.13947142902840223
56.159999999997396,0.014562913062090616,0.1379720439805806
56.169999999997394,0.015934578543744353,0.13633890006163246
56.17999999999739,0.017289250977874815,0.1345737347697628
56.18999999999739,0.018625619371653097,0.13267841342739903
56.19999999999739,0.019942392016374627,0.13065492719580957
56.209999999997386,0.021238297735409677,0.12850539096732796
56.219999999997384,0.022512087110474352,0.1262320411376418
56.22999999999738,0.023762533685035496,0.12383723326072746
56.23999999999738,0.024988435143689352,0.12132343958912707
56.24999999999738,0.026188614466381373,0.11869324650237524
56.259999999997376,0.02736192105636312,0.11594935182648759
56.269999999997374,0.028507231840811886,0.11309456204752383
56.27999999999737,0.029623452343069224,0.11013178942233173
56.28999999999737,0.030709517725486087,0.10706404898966783
56.29999999999737,0.031764393801894705,0.10389445548497354
56.309999999997366,0.032787078018760435,0.10062622016216377
56.319999999997364,0.033776600404100854,0.0972626475258571
56.32999999999736,0.034732024483293863,0.09380713197754433
56.33999999999736,0.035652448160932,0.09026315437925356
56.34999999999736,0.03653700456791591,0.08663427853832734
56.359999999997356,0.037384862873016414,0.08292414761697864
56.369999999997354,0.038195229058171506,0.07913648047033997
56.37999999999735,0.0389673466568219,0.07527506791676189
56.38999999999735,0.03970049745462665,0.07134376894415517
56.39999999999735,0.040394002151938294,0.06734650685620437
56.409999999997346,0.04104722098745562,0.06328726536230997
56.419999999997344,0.04165955432251059,0.05917008461514184
56.42999999999734,0.04223044318548518,0.05499905719970845
56.43999999999734,0.04275936977589279,0.05077832407786485
56.44999999999734,0.043245857927698333,0.04651207049219726
56.459999999997336,0.043689473531490525,0.042204521833234136
56.469999999997334,0.0440898249151594,0.03785993947394289
56.47999999999733,0.04444656318277174,0.033482616575477464
56.48999999999733,0.044759382511376775,0.029076873868146298
56.49999999999733,0.045028020405514214,0.024647055411571382
56.509999999997326,0.04525225790923636,0.020197524338008848
56.519999999997324,0.04543191977549575,0.015732658582798667
56.52999999999732,0.04556687459278954,0.011256846605906673
56.53999999999732,0.045657034868991114,0.006774483108515719
56.54999999999732,0.04570235707233947,0.0022899647486148505
56.559999999997316,0.04570284162959576,-0.0021923141404741856
56.569999999997314,0.04565853288141628,-0.0066679658247048995
56.57999999999731,0.04556951899502995,-0.011132613433132934
56.58999999999731,0.04543593183434769,-0.015581895207060282
56.59999999999731,0.04525794678767002,-0.020011468730610937
56.60999999999731,0.04503578255319784,-0.024417015138868972
56.619999999997304,0.04476970088259006,-0.02879424329972862
56.6299999999973,0.04446000628285016,-0.033138893965626054
56.6399999999973,0.0441070456768619,-0.03744674389134423
56.6499999999973,0.043711208022932366,-0.041713609914105644
56.6599999999973,0.04327292389373839,-0.045935352992193076
56.669999999997295,0.042792665015109595,-0.05010788219836564
56.67999999999729,0.04227094376511886,-0.05422715866436669
56.68999999999729,0.04170831263398747,-0.05828919947285153
56.69999999999729,0.041105363645349086,-0.062290081493096804
56.70999999999729,0.04046272773945275,-0.06622594515688959
56.719999999997285,0.03978107411892099,-0.0700929981710333
56.72999999999728,0.039061109557714385,-0.07388751916294924
56.73999999999728,0.038303577673989245,-0.07760586125589748
56.74999999999728,0.037509258167569205,-0.08124445557038874
56.75999999999728,0.036678966022785905,-0.08479981464841
56.769999999997275,0.035813550677477164,-0.08826853579714167
56.77999999999727,0.03491389515896416,-0.0916473043489025
56.78999999999727,0.03398091518786142,-0.0949328968341204
56.79999999999727,0.03301555825060503,-0.09812218406419382
56.80999999999727,0.032018802641615586,-0.10121213412117837
56.819999999997265,0.030991656476042663,-0.10419981525130778
56.82999999999726,0.029935156674067064,-0.10708239865943706
56.83999999999726,0.02885036791776584,-0.10985716120157836
56.84999999999726,0.027738381581572963,-0.11252148797278806
56.85999999999726,0.02660031463739545,-0.11507287478775474
56.869999999997255,0.025437308535470774,-0.11750893055153451
56.87999999999725,0.024250528062076473,-0.1198273795179807
56.88999999999725,0.023041160175226783,-0.12202606343352014
56.89999999999725,0.02181041281951418,-0.12410294356403788
56.90999999999725,0.020559513721275423,-0.1260561026027461
56.919999999997245,0.019289709165282373,-0.12788374645703107
56.92999999999724,0.018002262754177396,-0.12958420591239403
56.93999999999724,0.01669845415189123,-0.13115593817172852
56.94999999999724,0.015379577812298248,-0.13259752826830606
56.95999999999724,0.014046941694379606,-0.13390769035097608
56.969999999997235,0.012701865965179032,-0.1350852688402225
56.97999999999723,0.011345681691848896,-0.1361292394538601
56.98999999999723,0.009979729524095655,-0.13703871010129587
56.99999999999723,0.008605358368343793,-0.13781292164542716
57.00999999999723,0.007223924054945904,-0.13845124853139557
57.019999999997225,0.005836787999773656,-0.1389531992815658
57.02999999999722,0.004445315861529897,-0.13931841685625065
57.03999999999722,0.0030508761961262018,-0.13954667887985592
57.04999999999722,0.0016548391094726572,-0.13963789773227328
57.05999999999722,0.00025857491002760885,-0.13959212050550449
57.069999999997215,-0.001136547237545504,-0.13940952882565433
57.07999999999721,-0.0025291606562692346,-0.13909043854058628
57.08999999999721,-0.003917902496949898,-0.13863529927368823
57.09999999999721,-0.005301415073145983,-0.13804469384435084
57.10999999999721,-0.006678347189678003,-0.1373193375559131
57.119999999997205,-0.00804735546335884,-0.13646007735198193
57.1299999999972,-0.00940710563463351,-0.1354678908421818
57.1399999999972,-0.010756273868828516,-0.13434388519853843
57.1499999999972,-0.01209354804572378,-0.13308929592384544
57.1599999999972,-0.013417629036174298,-0.13170548549350558
57.169999999997195,-0.014727231964524336,-0.1301939418724772
57.17999999999719,-0.016021087455573912,-0.12855627690909316
57.18999999999719,-0.017297942864875692,-0.1267942246076513
57.19999999999719,-0.01855656349116005,-0.12490963928180492
57.20999999999719,-0.019795733769706933,-0.12290449359090573
57.219999999997185,-0.021014258445505384,-0.12078087646157264
57.22999999999718,-0.022210963725064734,-0.11854099089687523
57.23999999999718,-0.02338469840576612,-0.11618715167563286
57.24999999999718,-0.024534334981668366,-0.1137217829444362
57.25999999999718,-0.025658770724708953,-0.11114741570510074
57.269999999997175,-0.026756928740268335,-0.1084666852003582
57.27999999999717,-0.02782775899609439,-0.10568232820068425
57.28999999999717,-0.028870239323613232,-0.10279718019524793
57.29999999999717,-0.029883376390682902,-0.09981417249005002
57.30999999999717,-0.030866206644877422,-0.09673632921639523
57.319999999997165,-0.03181779722642063,-0.09356676425291477
57.32999999999716,-0.03273724684992165,-0.09030867806442333
57.33999999999716,-0.03362368665409705,-0.08696535446095703
57.34999999999716,-0.03447628101869835,-0.08354015728039628
57.35999999999716,-0.03529422834789822,-0.08003652699813084
57.369999999997155,-0.03607676181942297,-0.07645797726727281
57.37999999999715,-0.03682315009875481,-0.07280809139296723
57.38999999999715,-0.03753269801776254,-0.06909051874439018
57.39999999999715,-0.038204747217155846,-0.0653089711080597
57.40999999999715,-0.038838676752194434,-0.061467218986117206
57.419999999997145,-0.039433903661120186,-0.057569087843264685
57.42999999999714,-0.039989883495817447,-0.053618454306067695
57.43999999999714,-0.04050611081424366,-0.049619242318355496
57.44999999999714,-0.04098211963421015,-0.045575419256467145
57.45999999999714,-0.04141748384813025,-0.04149099200810742
57.469999999997135,-0.04181181759838977,-0.037370003018588255
57.47999999999713,-0.042164775613032564,-0.033216526308240554
57.48999999999713,-0.042476053501491876,-0.02903466346478786
57.49999999999713,-0.04274538801013605,-0.02482853961447743
57.50999999999713,-0.042972557237435136,-0.02060229937576624
57.519999999997125,-0.043157380808592986,-0.016360102799359108
57.52999999999712,-0.04329972000952729,-0.012106121298393818
57.53999999999712,-0.04339947788011797,-0.0078445335725638
57.54999999999712,-0.043456599266682314,-0.0035795215299629373
57.55999999999712,-0.043471070833672854,0.0006847337895709429
57.569999999997115,-0.043442921034631904,0.004944056285846861
57.57999999999711,-0.04337222004247417,0.009194278860690023
57.58999999999711,-0.043259079639206374,0.01343124746754685
57.59999999999711,-0.04310365306523017,0.01765082514459747
57.60999999999711,-0.04290613482841189,0.02184889602766351
57.619999999997106,-0.04266676047313967,0.02602136933921694
57.6299999999971,-0.04238580630962522,0.030164183349815243
57.6399999999971,-0.04206358910374441,0.03427330930830955
57.6499999999971,-0.04170046572774703,0.03834475533719519
57.6599999999971,-0.041296832772202356,0.04237457028949951
57.669999999997096,-0.04085312611958308,0.04635884756362843
57.679999999997094,-0.04036982047992579,0.05029372887262243
57.68999999999709,-0.03984742888904148,0.054175407964303805
57.69999999999709,-0.039286502169784715,0.05800013428883074
