t,x,y,z
2.3099999999999947,-9.044661557418236,-8.419146150040213,28.599535888885377
2.3199999999999945,-8.97844931730974,-8.281082702187714,28.608319709258193
2.3299999999999943,-8.90547446187627,-8.144838063588102,28.599017202935123
2.339999999999994,-8.826631778290702,-8.01201213538198,28.572007682595572
2.349999999999994,-8.742878118726347,-7.88409701812958,28.52788693524396
2.3599999999999937,-8.655215224055338,-7.762456946831993,28.467444679836394
2.3699999999999934,-8.56467252461236,-7.648313454417099,28.391639720232575
2.3799999999999932,-8.472290419239071,-7.542735750755727,28.301573910335026
2.389999999999993,-8.379104472655687,-7.4466360576992985,28.198465961712543
2.399999999999993,-8.286130894486465,-7.360769438976461,28.083625990607768
2.4099999999999926,-8.194353577148078,-7.285737514371467,27.958431537024587
2.4199999999999924,-8.104712880295631,-7.221995352420364,27.824305609418957
2.429999999999992,-8.018096262001505,-7.169860792322853,27.682697128563984
2.439999999999992,-7.935330775772596,-7.129525447831642,27.53506397496399
2.4499999999999917,-7.857177381230158,-7.101066685271709,27.38285869413281
2.4599999999999915,-7.784326956957416,-7.084459935251566,27.227516788284987
2.4699999999999913,-7.7173978577376365,-7.079590783746805,27.070447423726346
2.479999999999991,-7.656934825277911,-7.086266384536441,26.913026310247485
2.489999999999991,-7.603409040897635,-7.104225834233449,26.756590460078147
2.4999999999999907,-7.557219099360498,-7.133149247726117,26.602434506232132
2.5099999999999905,-7.518692683505478,-7.172665361724253,26.451808249544488
2.5199999999999902,-7.488088727886778,-7.22235757480719,26.30591510644565
2.52999999999999,-7.465599874558214,-7.28176840275457,26.1659111418543
2.53999999999999,-7.451355043835018,-7.350402387934773,26.032904390326426
2.5499999999999896,-7.445421965922475,-7.427727551855303,25.907954191241018
2.5599999999999894,-7.447809544534416,-7.513175521898492,25.792070288504707
2.569999999999989,-7.458469950100837,-7.606140498315673,25.68621147088741
2.579999999999989,-7.477300367189423,-7.7059772573512495,25.591283555176126
2.5899999999999888,-7.504144347863268,-7.811998412434352,25.508136540943276
2.5999999999999885,-7.538792749568849,-7.923471178985873,25.43756079343671
2.6099999999999883,-7.5809842626295145,-8.039613910456733,25.380282140851083
2.619999999999988,-7.630405558426857,-8.15959269419417,25.33695580523802
2.629999999999988,-7.686691114827501,-8.282518315544417,25.308159123896424
2.6399999999999877,-7.749422800267484,-8.407443916562281,25.294383061600193
2.6499999999999875,-7.818129321965049,-8.533363690495303,25.296022564662366
2.6599999999999873,-7.892285666680032,-8.659212962881174,25.31336586647097
2.669999999999987,-7.971312683772169,-8.783870012066528,25.34658292110747
2.679999999999987,-8.054576979305573,-8.906159973118122,25.395713216580084
2.6899999999999866,-8.141391305630535,-9.024861145975112,25.460653300717272
2.6999999999999864,-8.231015642027407,-9.138713987672306,25.541144438347217
2.709999999999986,-8.322659167180767,-9.24643300614267,25.636760904175503
2.719999999999986,-8.415483321865363,-9.346721686717574,25.74689949647733
2.7299999999999858,-8.50860614860952,-9.438290470382857,25.87077092566571
2.7399999999999856,-8.601108072682711,-9.519877665254898,26.00739378112565
2.7499999999999853,-8.692039254228074,-9.590273012066193,26.155591800802554
2.759999999999985,-8.78042859391441,-9.648343445960007,26.313995152194266
2.769999999999985,-8.865294414030522,-9.693060408983968,26.481046372724542
2.7799999999999847,-8.945656764363406,-9.723527881896217,26.6550115059853
2.7899999999999845,-9.020551219522508,-9.739010134596809,26.833996805152793
2.7999999999999843,-9.089043944900952,-9.73895805796115,27.015971157412363
2.809999999999984,-9.15024771678479,-9.723032852981557,27.19879412008067
2.819999999999984,-9.203338493947806,-9.691125831653112,27.380249162610603
2.8299999999999836,-9.247572059931494,-9.643373140479586,27.558081396677316
2.8399999999999834,-9.282300193963918,-9.58016435900465,27.73003877158085
2.849999999999983,-9.30698579067145,-9.502144152424078,27.893915439648406
2.859999999999983,-9.321216339919523,-9.410206460795779,28.047595781971886
2.869999999999983,-9.32471520208274,-9.305481070731624,28.189097451926134
2.8799999999999826,-9.317350172236047,-9.189312814116738,28.31661176015687
2.8899999999999824,-9.299138917849005,-9.063234042097463,28.42853979955016
2.899999999999982,-9.270250994319413,-8.928931398446188,28.523522891508144
2.909999999999982,-9.231006284162845,-8.78820823264482,28.600466214450464
2.9199999999999817,-9.181869859780077,-8.642944222623722,28.658554830834905
2.9299999999999815,-9.123443426017124,-8.495053901091275,28.697261731530336
2.9399999999999813,-9.056453646448816,-8.346445789109339,28.71634793309695
2.949999999999981,-8.981737786428377,-8.198983738469034,28.71585506089848
2.959999999999981,-8.90022720813195,-8.054451883470726,28.696091198697566
2.9699999999999807,-8.812929322227806,-7.914524324434876,28.657611059631396
2.9799999999999804,-8.720908634457851,-7.780740336800505,28.601191719013848
2.9899999999999802,-8.625267523374232,-7.65448555034003,28.527805240563794
2.99999999999998,-8.527127350524067,-7.536979201021333,28.43858952784346
3.00999999999998,-8.427610441561834,-7.429267247607527,28.334818652986097
3.0199999999999796,-8.32782339268438,-7.332220884507315,28.21787377173144
3.0299999999999794,-8.22884205880525,-7.246539783089917,28.08921554683557
3.039999999999979,-8.131698475437794,-7.172759260175655,27.95035879103388
3.049999999999979,-8.03736986218346,-7.111260503100946,27.802849824301983
3.0599999999999787,-7.9467697578173775,-7.062282969213772,27.64824683352673
3.0699999999999785,-7.86074124968948,-7.025938114208532,27.48810333733812
3.0799999999999783,-7.780052186539559,-7.002223676999333,27.32395470212689
3.089999999999978,-7.705392205488965,-6.991037847203253,27.157307530697658
3.099999999999978,-7.637371361317447,-6.992192753896124,26.989631652847898
3.1099999999999777,-7.576520118556065,-7.005426831783263,26.822354385209422
3.1199999999999775,-7.5232904530830575,-7.0304157359089805,26.656856692081753
3.1299999999999772,-7.4780578079805915,-7.066781583187655,26.49447086498251
3.139999999999977,-7.441123656340985,-7.114100395018463,26.336479341255707
3.149999999999977,-7.412718439407665,-7.171907698413088,26.184114296584596
3.1599999999999766,-7.3930046699197085,-7.239702313190962,26.03855766851002
3.1699999999999764,-7.382080016040392,-7.316948410704506,25.90094129470331
3.179999999999976,-7.379980209313956,-7.403075976788674,25.77234687829958
3.189999999999976,-7.386681649544279,-7.497479850138974,25.653805521447115
3.1999999999999758,-7.402103609464151,-7.5995175392171905,25.546296596568382
3.2099999999999755,-7.426109971984984,-7.70850604811051,25.45074575257651
3.2199999999999753,-7.45851046234467,-7.82371796633947,25.368021880979526
3.229999999999975,-7.499061366453863,-7.944377100861054,25.298932895462087
3.239999999999975,-7.547465755154977,-8.069653951394697,25.244220209566226
3.2499999999999747,-7.603373261995036,-8.19866135307624,25.204551832155172
3.2599999999999745,-7.666379489514277,-8.330450633018831,25.180514041207633
3.2699999999999743,-7.736025145940507,-8.464008648602414,25.17260164488495
3.279999999999974,-7.811795040396062,-8.598256093424848,25.181206896251293
3.289999999999974,-7.893117089916893,-8.732047469245504,25.20660719559062
3.2999999999999736,-7.979361515150113,-8.864173125609144,25.24895179236625
3.3099999999999734,-8.069840422644337,-8.993363759187543,25.30824778698547
3.319999999999973,-8.163807988967337,-9.118297737809966,25.384345828921298
3.329999999999973,-8.260461473955068,-9.237611565127448,25.476926009184318
3.3399999999999728,-8.35894329541513,-9.349913726625907,25.58548454671517
3.3499999999999726,-8.458344393580695,-9.45380205288693,25.709321963271204
3.3599999999999723,-8.557709098478549,-9.547884599746736,25.84753352136086
3.369999999999972,-8.65604168520297,-9.630803877754243,25.999002754841978
3.379999999999972,-8.75231475930593,-9.701264068519919,26.16239894118078
3.3899999999999717,-8.845479556202699,-9.758060650245197,26.336179337322466
3.3999999999999715,-8.934478164680552,-9.800111629983647,26.51859691813132
3.4099999999999713,-9.018257596559998,-9.826489361014845,26.707714210561917
3.419999999999971,-9.095785525042615,-9.836451728487482,26.901423605487512
3.429999999999971,-9.166067407641089,-9.829471335750483,27.09747425547678
3.4399999999999706,-9.228164601751844,-9.805261238393458,27.293505340595598
3.4499999999999704,-9.281212979165844,-9.763795771734854,27.48708512257884
3.45999999999997,-9.324441458271322,-9.705325114322703,27.675754834348332
3.46999999999997,-9.357189807752443,-9.63038243151465,27.857076096063505
3.47999999999997,-9.378925040977842,-9.539782746361865,28.02868024269308
3.4899999999999696,-9.389255722208647,-9.434613076028684,28.1883177228839
3.4999999999999694,-9.387943548015741,-9.316213826372943,28.333905611561455
3.509999999999969,-9.374911650517882,-9.18615192163657,28.46357128779323
3.519999999999969,-9.350249190315589,-9.046186621155035,28.57569047214214
3.5299999999999687,-9.314211959806471,-8.89822939973837,28.66891808801637
3.5399999999999685,-9.267218892282838,-8.744299605345649,28.742210790145084
3.5499999999999683,-9.20984455688178,-8.586477827240827,28.794840459631605
3.559999999999968,-9.142807900987684,-8.426858991970594,28.826398460472785
3.569999999999968,-9.06695766717004,-8.267507148967843,28.836790945064426
3.5799999999999677,-8.983255049770644,-8.110413722022399,28.82622594578261
3.5899999999999674,-8.89275425804666,-7.957460709191914,28.795193362257407
3.5999999999999672,-8.796581712931141,-7.8103899428821215,28.744439225243156
3.609999999999967,-8.695914621317591,-7.670779109558347,28.674935775582643
3.619999999999967,-8.591959647251615,-7.540024810997883,28.58784894017788
3.6299999999999666,-8.485932338570576,-7.41933255868887,28.48450472627363
3.6399999999999664,-8.379037877735188,-7.3097132558287194,28.3663559090145
3.649999999999966,-8.272453615575541,-7.21198545487871,28.234950178411065
3.659999999999966,-8.167313725563865,-7.126782491431627,28.091900665531877
3.6699999999999657,-8.064696192709844,-7.054563487687972,27.938859507767628
3.6799999999999655,-7.965612232811514,-6.99562718484619,27.777494859900745
3.6899999999999653,-7.870998130582686,-6.9501275921621595,27.60947152728707
3.699999999999965,-7.78170939334621,-6.918090517579357,27.436435200336252
3.709999999999965,-7.698517042996222,-6.899430156094168,27.260000111245667
3.7199999999999647,-7.622105813657724,-6.8939650435031385,27.081739815814267
3.7299999999999645,-7.5530739854473445,-6.901432822736287,26.903180722950125
3.7399999999999642,-7.491934564503956,-6.921503407845429,26.72579794766215
3.749999999999964,-7.439117513885904,-6.953790259726889,26.55101304404297
3.759999999999964,-7.394972746541826,-6.997859603182459,26.380193176700345
3.7699999999999636,-7.359773607779981,-7.053237514575755,26.2146513061883
3.7799999999999634,-7.3337205980230955,-7.119414892584284,26.05564699081565
3.789999999999963,-7.316945114932957,-7.195850392245764,25.904387439314345
3.799999999999963,-7.309513025355178,-7.281971456487714,25.76202848285709
3.8099999999999627,-7.311427910487202,-7.377173622035079,25.629675168533193
3.8199999999999625,-7.322633861115583,-7.480818310692153,25.50838170835276
3.8299999999999623,-7.343017732966724,-7.592229345166102,25.399150547787723
3.839999999999962,-7.37241080474885,-7.710688453297828,25.30293034618541
3.849999999999962,-7.410589813168877,-7.83543004786992,25.220612689158305
3.8599999999999617,-7.457277370112475,-7.965635592638787,25.153027381820475
3.8699999999999615,-7.512141797422885,-8.100427889836311,25.100936203440842
3.8799999999999613,-7.574796444490341,-8.238865650336656,25.065025040889598
3.889999999999961,-7.644798583321899,-8.379938734414262,25.045894362432573
3.899999999999961,-7.721648004942521,-8.52256447707982,25.044048047163233
3.9099999999999606,-7.804785469737487,-8.665585534990011,25.05988065054913
3.9199999999999604,-7.89359119227953,-8.807769708551543,25.09366326456299
3.92999999999996,-7.98738356756421,-8.94781219883782,25.145528222184847
3.93999999999996,-8.085418369302737,-9.084340749280924,25.21545300004261
3.9499999999999598,-8.186888670489443,-9.215924091225553,25.303243787417085
3.9599999999999596,-8.290925749970206,-9.341084054616877,25.40851931071634
3.9699999999999593,-8.39660125393848,-9.458311615026313,25.530695623626556
3.979999999999959,-8.50293087568383,-9.566087021712232,25.66897268599958
3.989999999999959,-8.608879797949049,-9.662903986280677,25.822323648482698
3.9999999999999587,-8.713370107522286,-9.747297708525707,25.989487822478324
4.009999999999959,-8.815290339289444,-9.817876279857543,26.16896833276088
4.019999999999959,-8.9135072358351,-9.873354744705997,26.35903540965919
4.0299999999999585,-9.00687971897793,-9.912590830842806,26.55773616757464
4.039999999999958,-9.094274963129768,-9.934621100085115,26.762911528837385
4.049999999999958,-9.174586340731324,-9.938696044808456,26.97222068425297
